txn_id,is_fraud,fraud_type
TXN_N05757,0,none
TXN_N02133,0,none
TXN_N07947,0,none
TXN_N02058,0,none
TXN_N02856,0,none
TXN_N00230,0,none
TXN_N02895,0,none
TXN_N02958,0,none
TXN_F00747,1,odd_hours_large
TXN_N07916,0,none
TXN_N06271,0,none
TXN_N08385,0,none
TXN_N00210,0,none
TXN_N05427,0,none
TXN_N05212,0,none
TXN_N06423,0,none
TXN_F00048_0,1,velocity_abuse
TXN_N03663,0,none
TXN_N01729,0,none
TXN_F00014_5,1,velocity_abuse
TXN_N00338,0,none
TXN_N04990,0,none
TXN_N04650,0,none
TXN_N07257,0,none
TXN_F00035_1,1,velocity_abuse
TXN_N01227,0,none
TXN_N03298,0,none
TXN_N04322,0,none
TXN_N05922,0,none
TXN_N04177,0,none
TXN_N02112,0,none
TXN_N04961,0,none
TXN_N04897,0,none
TXN_N08331,0,none
TXN_N01018,0,none
TXN_N05318,0,none
TXN_F00970,1,foreign_transaction
TXN_N05021,0,none
TXN_N01929,0,none
TXN_N00351,0,none
TXN_N03881,0,none
TXN_N06763,0,none
TXN_N01935,0,none
TXN_N06910,0,none
TXN_N04828,0,none
TXN_N00565,0,none
TXN_N01583,0,none
TXN_N04884,0,none
TXN_N02176,0,none
TXN_N07101,0,none
TXN_N04011,0,none
TXN_N02229,0,none
TXN_N01116,0,none
TXN_F00626,1,odd_hours_large
TXN_F00163_B,1,geo_impossibility
TXN_N05054,0,none
TXN_N07485,0,none
TXN_N00822,0,none
TXN_N03056,0,none
TXN_N02273,0,none
TXN_N05551,0,none
TXN_N00082,0,none
TXN_N01324,0,none
TXN_N04002,0,none
TXN_N01615,0,none
TXN_N00832,0,none
TXN_N07599,0,none
TXN_N05156,0,none
TXN_N04468,0,none
TXN_F00045_3,1,velocity_abuse
TXN_N02535,0,none
TXN_N01650,0,none
TXN_F00692,1,odd_hours_large
TXN_N06170,0,none
TXN_N03273,0,none
TXN_N03102,0,none
TXN_N08293,0,none
TXN_N06898,0,none
TXN_N04790,0,none
TXN_N08158,0,none
TXN_N08075,0,none
TXN_N00750,0,none
TXN_N06445,0,none
TXN_N02374,0,none
TXN_N04697,0,none
TXN_N03681,0,none
TXN_N08374,0,none
TXN_F00061_B,1,geo_impossibility
TXN_N08225,0,none
TXN_F00170_B,1,geo_impossibility
TXN_N04460,0,none
TXN_N01140,0,none
TXN_N07640,0,none
TXN_N02232,0,none
TXN_N02165,0,none
TXN_N05523,0,none
TXN_N06410,0,none
TXN_N05818,0,none
TXN_N02485,0,none
TXN_N01571,0,none
TXN_N00173,0,none
TXN_N07172,0,none
TXN_N02088,0,none
TXN_N04574,0,none
TXN_N04569,0,none
TXN_F00972,1,foreign_transaction
TXN_N06730,0,none
TXN_F00169_B,1,geo_impossibility
TXN_N02690,0,none
TXN_N01833,0,none
TXN_N05115,0,none
TXN_N04342,0,none
TXN_F00230,1,amount_spike
TXN_N07802,0,none
TXN_N04416,0,none
TXN_F00503,1,odd_hours_large
TXN_F00599,1,odd_hours_large
TXN_N00835,0,none
TXN_N06829,0,none
TXN_N04098,0,none
TXN_F00596,1,odd_hours_large
TXN_F00982,1,foreign_transaction
TXN_N03430,0,none
TXN_N00066,0,none
TXN_N02969,0,none
TXN_N03678,0,none
TXN_N08187,0,none
TXN_N00355,0,none
TXN_N03949,0,none
TXN_N04036,0,none
TXN_N02841,0,none
TXN_N03657,0,none
TXN_N06747,0,none
TXN_N07992,0,none
TXN_N04131,0,none
TXN_N08052,0,none
TXN_F00644,1,odd_hours_large
TXN_N00473,0,none
TXN_N08427,0,none
TXN_N05954,0,none
TXN_N03405,0,none
TXN_N06085,0,none
TXN_N00869,0,none
TXN_N03781,0,none
TXN_N07701,0,none
TXN_N07083,0,none
TXN_N07511,0,none
TXN_N05337,0,none
TXN_F00886,1,foreign_transaction
TXN_F00430,1,amount_spike
TXN_F00555,1,odd_hours_large
TXN_N05754,0,none
TXN_N04281,0,none
TXN_N01076,0,none
TXN_N07885,0,none
TXN_N06760,0,none
TXN_F00194_B,1,geo_impossibility
TXN_F00111_A,1,geo_impossibility
TXN_N04914,0,none
TXN_N03721,0,none
TXN_N07034,0,none
TXN_N05911,0,none
TXN_N07170,0,none
TXN_N00074,0,none
TXN_N04039,0,none
TXN_F00280,1,amount_spike
TXN_N06706,0,none
TXN_N04393,0,none
TXN_N01102,0,none
TXN_F00638,1,odd_hours_large
TXN_N07664,0,none
TXN_N05282,0,none
TXN_N04739,0,none
TXN_N00119,0,none
TXN_N02023,0,none
TXN_F00986,1,foreign_transaction
TXN_N05158,0,none
TXN_N02035,0,none
TXN_N04640,0,none
TXN_F00190_B,1,geo_impossibility
TXN_N03549,0,none
TXN_N01220,0,none
TXN_N06325,0,none
TXN_N05480,0,none
TXN_N02909,0,none
TXN_N07503,0,none
TXN_N02511,0,none
TXN_N04563,0,none
TXN_N06153,0,none
TXN_N06936,0,none
TXN_N02761,0,none
TXN_N06224,0,none
TXN_N00178,0,none
TXN_N01644,0,none
TXN_F00392,1,amount_spike
TXN_N02927,0,none
TXN_N01375,0,none
TXN_N01721,0,none
TXN_N07592,0,none
TXN_N03694,0,none
TXN_N02265,0,none
TXN_N00088,0,none
TXN_N04338,0,none
TXN_F00550,1,odd_hours_large
TXN_N00404,0,none
TXN_N05815,0,none
TXN_N04388,0,none
TXN_N06843,0,none
TXN_F00414,1,amount_spike
TXN_N02457,0,none
TXN_F00035_0,1,velocity_abuse
TXN_N02215,0,none
TXN_N01028,0,none
TXN_F00804,1,foreign_transaction
TXN_N01422,0,none
TXN_N02437,0,none
TXN_N03799,0,none
TXN_F00367,1,amount_spike
TXN_N01279,0,none
TXN_N06631,0,none
TXN_N06776,0,none
TXN_N06780,0,none
TXN_N07823,0,none
TXN_N01979,0,none
TXN_N01062,0,none
TXN_F00649,1,odd_hours_large
TXN_F00036_3,1,velocity_abuse
TXN_N07002,0,none
TXN_N04585,0,none
TXN_N01503,0,none
TXN_F00012_4,1,velocity_abuse
TXN_N05991,0,none
TXN_F00041_4,1,velocity_abuse
TXN_N03458,0,none
TXN_N04924,0,none
TXN_N00679,0,none
TXN_N04478,0,none
TXN_F01004,1,foreign_transaction
TXN_F00520,1,odd_hours_large
TXN_N00103,0,none
TXN_N00958,0,none
TXN_N04430,0,none
TXN_N03791,0,none
TXN_N05697,0,none
TXN_N07182,0,none
TXN_N06858,0,none
TXN_N04114,0,none
TXN_N06007,0,none
TXN_N05894,0,none
TXN_N03127,0,none
TXN_N04956,0,none
TXN_F00591,1,odd_hours_large
TXN_N05577,0,none
TXN_N04141,0,none
TXN_F00055_B,1,geo_impossibility
TXN_N01948,0,none
TXN_N03644,0,none
TXN_N02300,0,none
TXN_N04535,0,none
TXN_N04386,0,none
TXN_F00286,1,amount_spike
TXN_N02931,0,none
TXN_N06259,0,none
TXN_N04295,0,none
TXN_N00529,0,none
TXN_N01234,0,none
TXN_N00780,0,none
TXN_N05571,0,none
TXN_N05875,0,none
TXN_N07290,0,none
TXN_N01861,0,none
TXN_N08442,0,none
TXN_N07412,0,none
TXN_F00892,1,foreign_transaction
TXN_F00131_B,1,geo_impossibility
TXN_N01993,0,none
TXN_N06904,0,none
TXN_N08010,0,none
TXN_N05309,0,none
TXN_N06821,0,none
TXN_F00154_B,1,geo_impossibility
TXN_N02472,0,none
TXN_N08108,0,none
TXN_F00730,1,odd_hours_large
TXN_N04703,0,none
TXN_N01397,0,none
TXN_N04008,0,none
TXN_N04682,0,none
TXN_N05973,0,none
TXN_N01043,0,none
TXN_N06517,0,none
TXN_N07337,0,none
TXN_N00258,0,none
TXN_N08493,0,none
TXN_F00020_2,1,velocity_abuse
TXN_N07825,0,none
TXN_N07444,0,none
TXN_N02090,0,none
TXN_N07711,0,none
TXN_N00504,0,none
TXN_N06390,0,none
TXN_F00057_B,1,geo_impossibility
TXN_N01346,0,none
TXN_N08035,0,none
TXN_N08215,0,none
TXN_N02249,0,none
TXN_N05850,0,none
TXN_N00373,0,none
TXN_N08458,0,none
TXN_N03376,0,none
TXN_N02007,0,none
TXN_N03662,0,none
TXN_N03910,0,none
TXN_N03992,0,none
TXN_N05958,0,none
TXN_N06080,0,none
TXN_N02103,0,none
TXN_N00998,0,none
TXN_N08188,0,none
TXN_N03296,0,none
TXN_N01177,0,none
TXN_N00552,0,none
TXN_N00745,0,none
TXN_N07746,0,none
TXN_N04930,0,none
TXN_N02865,0,none
TXN_N04049,0,none
TXN_N03465,0,none
TXN_N08040,0,none
TXN_N06855,0,none
TXN_N07624,0,none
TXN_F01045,1,foreign_transaction
TXN_F00975,1,foreign_transaction
TXN_N03382,0,none
TXN_N05364,0,none
TXN_N04986,0,none
TXN_N02974,0,none
TXN_N00694,0,none
TXN_N02534,0,none
TXN_N05796,0,none
TXN_N00983,0,none
TXN_N05650,0,none
TXN_N00080,0,none
TXN_N04059,0,none
TXN_N04668,0,none
TXN_N06492,0,none
TXN_N03423,0,none
TXN_F00346,1,amount_spike
TXN_N06142,0,none
TXN_N04962,0,none
TXN_N08135,0,none
TXN_N02143,0,none
TXN_N07031,0,none
TXN_N02269,0,none
TXN_N00446,0,none
TXN_F01023,1,foreign_transaction
TXN_N04470,0,none
TXN_N03482,0,none
TXN_N06640,0,none
TXN_N06577,0,none
TXN_N01702,0,none
TXN_N02527,0,none
TXN_N00069,0,none
TXN_N01169,0,none
TXN_N00049,0,none
TXN_N01054,0,none
TXN_N05326,0,none
TXN_N00881,0,none
TXN_N02652,0,none
TXN_N04646,0,none
TXN_N02440,0,none
TXN_N04713,0,none
TXN_N01468,0,none
TXN_N06537,0,none
TXN_N06437,0,none
TXN_N02442,0,none
TXN_N08084,0,none
TXN_N00231,0,none
TXN_N01321,0,none
TXN_N00042,0,none
TXN_N00778,0,none
TXN_F00125_B,1,geo_impossibility
TXN_N06757,0,none
TXN_N01730,0,none
TXN_F00655,1,odd_hours_large
TXN_N00580,0,none
TXN_N03849,0,none
TXN_N06588,0,none
TXN_F00049_4,1,velocity_abuse
TXN_N03054,0,none
TXN_N01492,0,none
TXN_N07586,0,none
TXN_N05616,0,none
TXN_N00062,0,none
TXN_N04404,0,none
TXN_N03911,0,none
TXN_N06651,0,none
TXN_N00403,0,none
TXN_N00333,0,none
TXN_N02085,0,none
TXN_N06841,0,none
TXN_N00165,0,none
TXN_N04048,0,none
TXN_N02716,0,none
TXN_F00112_A,1,geo_impossibility
TXN_N05193,0,none
TXN_N05459,0,none
TXN_N07055,0,none
TXN_N01335,0,none
TXN_N07223,0,none
TXN_N01660,0,none
TXN_N06126,0,none
TXN_N00754,0,none
TXN_N06751,0,none
TXN_N00707,0,none
TXN_N03020,0,none
TXN_F00011_0,1,velocity_abuse
TXN_F00976,1,foreign_transaction
TXN_F00683,1,odd_hours_large
TXN_N03483,0,none
TXN_F00710,1,odd_hours_large
TXN_F00142_A,1,geo_impossibility
TXN_N01835,0,none
TXN_N05187,0,none
TXN_N07442,0,none
TXN_N03985,0,none
TXN_N05206,0,none
TXN_N06461,0,none
TXN_F00316,1,amount_spike
TXN_N07253,0,none
TXN_N07741,0,none
TXN_N05401,0,none
TXN_N06099,0,none
TXN_N02247,0,none
TXN_N00836,0,none
TXN_N08398,0,none
TXN_N06835,0,none
TXN_N00433,0,none
TXN_N03384,0,none
TXN_N08332,0,none
TXN_N07926,0,none
TXN_N06920,0,none
TXN_N05895,0,none
TXN_N01194,0,none
TXN_N06943,0,none
TXN_N05467,0,none
TXN_N05357,0,none
TXN_N04872,0,none
TXN_N03207,0,none
TXN_N02730,0,none
TXN_N03439,0,none
TXN_N00434,0,none
TXN_F00115_A,1,geo_impossibility
TXN_F00022_2,1,velocity_abuse
TXN_F00197_A,1,geo_impossibility
TXN_N00105,0,none
TXN_N03321,0,none
TXN_N01657,0,none
TXN_N01534,0,none
TXN_N07380,0,none
TXN_N08058,0,none
TXN_N08365,0,none
TXN_N03456,0,none
TXN_N01444,0,none
TXN_N00215,0,none
TXN_N05362,0,none
TXN_N03351,0,none
TXN_F00830,1,foreign_transaction
TXN_F00006_2,1,velocity_abuse
TXN_N01420,0,none
TXN_N03072,0,none
TXN_N08480,0,none
TXN_N00182,0,none
TXN_F00027_1,1,velocity_abuse
TXN_F00033_6,1,velocity_abuse
TXN_N02447,0,none
TXN_N05327,0,none
TXN_N02885,0,none
TXN_N05690,0,none
TXN_N07732,0,none
TXN_N03046,0,none
TXN_F00231,1,amount_spike
TXN_N03704,0,none
TXN_N00071,0,none
TXN_N00545,0,none
TXN_N01205,0,none
TXN_N07662,0,none
TXN_F00206,1,amount_spike
TXN_N03397,0,none
TXN_F00781,1,odd_hours_large
TXN_N06356,0,none
TXN_N08333,0,none
TXN_N06626,0,none
TXN_N04013,0,none
TXN_F00333,1,amount_spike
TXN_N00878,0,none
TXN_N08069,0,none
TXN_N00197,0,none
TXN_F00847,1,foreign_transaction
TXN_F00926,1,foreign_transaction
TXN_N07648,0,none
TXN_N02572,0,none
TXN_N04768,0,none
TXN_N07249,0,none
TXN_F00022_0,1,velocity_abuse
TXN_F00468,1,amount_spike
TXN_F00176_A,1,geo_impossibility
TXN_N07941,0,none
TXN_N08383,0,none
TXN_N07979,0,none
TXN_N02719,0,none
TXN_F00269,1,amount_spike
TXN_N06089,0,none
TXN_N05376,0,none
TXN_N07370,0,none
TXN_N08284,0,none
TXN_F00311,1,amount_spike
TXN_N02683,0,none
TXN_N04030,0,none
TXN_N05024,0,none
TXN_N08170,0,none
TXN_N05803,0,none
TXN_N00219,0,none
TXN_N07111,0,none
TXN_N05615,0,none
TXN_N04464,0,none
TXN_N02544,0,none
TXN_N05299,0,none
TXN_N01245,0,none
TXN_N00421,0,none
TXN_N06235,0,none
TXN_N02059,0,none
TXN_N08497,0,none
TXN_N08277,0,none
TXN_N08485,0,none
TXN_N04514,0,none
TXN_N01167,0,none
TXN_N00255,0,none
TXN_N00416,0,none
TXN_F00275,1,amount_spike
TXN_N05248,0,none
TXN_N03017,0,none
TXN_N00760,0,none
TXN_N01386,0,none
TXN_N00655,0,none
TXN_N01202,0,none
TXN_N02414,0,none
TXN_N03095,0,none
TXN_N04280,0,none
TXN_N08142,0,none
TXN_N03061,0,none
TXN_N02831,0,none
TXN_F00790,1,odd_hours_large
TXN_N00329,0,none
TXN_N04274,0,none
TXN_N06001,0,none
TXN_N04396,0,none
TXN_N02064,0,none
TXN_N06578,0,none
TXN_N08397,0,none
TXN_N03542,0,none
TXN_N03750,0,none
TXN_F00339,1,amount_spike
TXN_N01282,0,none
TXN_N07952,0,none
TXN_N02637,0,none
TXN_N03334,0,none
TXN_N06444,0,none
TXN_N05406,0,none
TXN_F00758,1,odd_hours_large
TXN_N06420,0,none
TXN_N02664,0,none
TXN_N08286,0,none
TXN_N01283,0,none
TXN_N05448,0,none
TXN_N01363,0,none
TXN_N01438,0,none
TXN_F00729,1,odd_hours_large
TXN_N04075,0,none
TXN_N00057,0,none
TXN_N07018,0,none
TXN_N08483,0,none
TXN_N03919,0,none
TXN_N01845,0,none
TXN_N03330,0,none
TXN_F00152_B,1,geo_impossibility
TXN_N05581,0,none
TXN_N02881,0,none
TXN_N01744,0,none
TXN_N08402,0,none
TXN_N03371,0,none
TXN_N04192,0,none
TXN_N03578,0,none
TXN_N00741,0,none
TXN_N06379,0,none
TXN_N01625,0,none
TXN_N00525,0,none
TXN_N06596,0,none
TXN_N06581,0,none
TXN_N05432,0,none
TXN_N06697,0,none
TXN_N03206,0,none
TXN_N00436,0,none
TXN_F00756,1,odd_hours_large
TXN_N00309,0,none
TXN_N01566,0,none
TXN_N02632,0,none
TXN_N05854,0,none
TXN_N08261,0,none
TXN_N00402,0,none
TXN_F00997,1,foreign_transaction
TXN_N00882,0,none
TXN_N04003,0,none
TXN_F00042_6,1,velocity_abuse
TXN_N06928,0,none
TXN_N08410,0,none
TXN_N04825,0,none
TXN_N05742,0,none
TXN_N05560,0,none
TXN_N00289,0,none
TXN_N08129,0,none
TXN_N08328,0,none
TXN_N02624,0,none
TXN_N07500,0,none
TXN_N00477,0,none
TXN_N07792,0,none
TXN_F00251,1,amount_spike
TXN_N03762,0,none
TXN_F00378,1,amount_spike
TXN_F00358,1,amount_spike
TXN_N00738,0,none
TXN_N04170,0,none
TXN_N03685,0,none
TXN_N06559,0,none
TXN_N05413,0,none
TXN_N08423,0,none
TXN_N04891,0,none
TXN_N04158,0,none
TXN_N05124,0,none
TXN_N04623,0,none
TXN_N07835,0,none
TXN_N08254,0,none
TXN_N01840,0,none
TXN_N01996,0,none
TXN_N02400,0,none
TXN_N06674,0,none
TXN_N06854,0,none
TXN_N04123,0,none
TXN_F00724,1,odd_hours_large
TXN_N00801,0,none
TXN_N05271,0,none
TXN_N05683,0,none
TXN_N01406,0,none
TXN_N05437,0,none
TXN_N00070,0,none
TXN_N05732,0,none
TXN_N02760,0,none
TXN_N04150,0,none
TXN_N01587,0,none
TXN_F00085_B,1,geo_impossibility
TXN_F00416,1,amount_spike
TXN_N01075,0,none
TXN_N03965,0,none
TXN_N08266,0,none
TXN_N04253,0,none
TXN_F00185_A,1,geo_impossibility
TXN_N02604,0,none
TXN_N06132,0,none
TXN_N01580,0,none
TXN_N05363,0,none
TXN_N08021,0,none
TXN_F00196_A,1,geo_impossibility
TXN_N00410,0,none
TXN_N03188,0,none
TXN_N03708,0,none
TXN_N05607,0,none
TXN_F00628,1,odd_hours_large
TXN_N03783,0,none
TXN_N02727,0,none
TXN_N00478,0,none
TXN_N01330,0,none
TXN_N07783,0,none
TXN_F00743,1,odd_hours_large
TXN_N01778,0,none
TXN_N06104,0,none
TXN_N00752,0,none
TXN_N05799,0,none
TXN_N04066,0,none
TXN_N07156,0,none
TXN_N06038,0,none
TXN_N06409,0,none
TXN_N06396,0,none
TXN_N05147,0,none
TXN_N05197,0,none
TXN_N05157,0,none
TXN_N00469,0,none
TXN_N01546,0,none
TXN_N06418,0,none
TXN_N02684,0,none
TXN_N07195,0,none
TXN_N06189,0,none
TXN_N01026,0,none
TXN_N05866,0,none
TXN_N05385,0,none
TXN_N07883,0,none
TXN_N02355,0,none
TXN_F00397,1,amount_spike
TXN_N08295,0,none
TXN_N00774,0,none
TXN_N03060,0,none
TXN_F00055_A,1,geo_impossibility
TXN_N03388,0,none
TXN_N00642,0,none
TXN_N07104,0,none
TXN_N04719,0,none
TXN_N08125,0,none
TXN_F00140_B,1,geo_impossibility
TXN_N01109,0,none
TXN_N03533,0,none
TXN_N06825,0,none
TXN_N01421,0,none
TXN_N05008,0,none
TXN_N03887,0,none
TXN_N04915,0,none
TXN_N05229,0,none
TXN_N07436,0,none
TXN_N05504,0,none
TXN_N07821,0,none
TXN_N01681,0,none
TXN_F00642,1,odd_hours_large
TXN_N00634,0,none
TXN_N02570,0,none
TXN_N05442,0,none
TXN_N02167,0,none
TXN_N08178,0,none
TXN_N06774,0,none
TXN_N02826,0,none
TXN_N04093,0,none
TXN_N06251,0,none
TXN_N07747,0,none
TXN_N04025,0,none
TXN_N03523,0,none
TXN_N04229,0,none
TXN_N04210,0,none
TXN_N04162,0,none
TXN_N01173,0,none
TXN_F00071_B,1,geo_impossibility
TXN_N08100,0,none
TXN_N08287,0,none
TXN_N02577,0,none
TXN_N01990,0,none
TXN_F00091_B,1,geo_impossibility
TXN_N05606,0,none
TXN_N04536,0,none
TXN_N04839,0,none
TXN_N04538,0,none
TXN_N02629,0,none
TXN_N07812,0,none
TXN_N01411,0,none
TXN_N04820,0,none
TXN_F00170_A,1,geo_impossibility
TXN_N04344,0,none
TXN_F00085_A,1,geo_impossibility
TXN_N06563,0,none
TXN_N00816,0,none
TXN_N02405,0,none
TXN_N05403,0,none
TXN_F01057,1,foreign_transaction
TXN_N02132,0,none
TXN_N01798,0,none
TXN_N03091,0,none
TXN_N08055,0,none
TXN_N04886,0,none
TXN_N05036,0,none
TXN_N04227,0,none
TXN_N00123,0,none
TXN_N00180,0,none
TXN_F00350,1,amount_spike
TXN_N05530,0,none
TXN_F00569,1,odd_hours_large
TXN_N03795,0,none
TXN_N07924,0,none
TXN_N01158,0,none
TXN_N08079,0,none
TXN_N01533,0,none
TXN_N03884,0,none
TXN_N06311,0,none
TXN_F00210,1,amount_spike
TXN_N01536,0,none
TXN_N07579,0,none
TXN_F00042_4,1,velocity_abuse
TXN_N02606,0,none
TXN_N05112,0,none
TXN_N07050,0,none
TXN_N07467,0,none
TXN_N02178,0,none
TXN_N07999,0,none
TXN_N02352,0,none
TXN_F00243,1,amount_spike
TXN_F00156_B,1,geo_impossibility
TXN_N02135,0,none
TXN_N01481,0,none
TXN_N02794,0,none
TXN_N04848,0,none
TXN_F00881,1,foreign_transaction
TXN_F01035,1,foreign_transaction
TXN_F00681,1,odd_hours_large
TXN_N06006,0,none
TXN_N06914,0,none
TXN_N04419,0,none
TXN_N05961,0,none
TXN_N06665,0,none
TXN_N08418,0,none
TXN_N03626,0,none
TXN_N01953,0,none
TXN_N00556,0,none
TXN_N04268,0,none
TXN_N01164,0,none
TXN_N01585,0,none
TXN_N06205,0,none
TXN_N03442,0,none
TXN_N05844,0,none
TXN_N05267,0,none
TXN_N05245,0,none
TXN_N07922,0,none
TXN_N04293,0,none
TXN_N01599,0,none
TXN_F00440,1,amount_spike
TXN_N00301,0,none
TXN_F00761,1,odd_hours_large
TXN_N03834,0,none
TXN_N04420,0,none
TXN_N04576,0,none
TXN_N04339,0,none
TXN_N02859,0,none
TXN_N08166,0,none
TXN_N03143,0,none
TXN_N01360,0,none
TXN_N06983,0,none
TXN_N04804,0,none
TXN_N07655,0,none
TXN_N00487,0,none
TXN_N07845,0,none
TXN_N03785,0,none
TXN_N04863,0,none
TXN_N04111,0,none
TXN_N07454,0,none
TXN_N01153,0,none
TXN_F00049_3,1,velocity_abuse
TXN_F00842,1,foreign_transaction
TXN_F00502,1,odd_hours_large
TXN_N07866,0,none
TXN_N04880,0,none
TXN_N05945,0,none
TXN_N06197,0,none
TXN_F00803,1,foreign_transaction
TXN_N08273,0,none
TXN_F00897,1,foreign_transaction
TXN_N05899,0,none
TXN_N00666,0,none
TXN_N04878,0,none
TXN_F00007_2,1,velocity_abuse
TXN_N07293,0,none
TXN_N00643,0,none
TXN_F00342,1,amount_spike
TXN_N00177,0,none
TXN_N07622,0,none
TXN_F01011,1,foreign_transaction
TXN_N03444,0,none
TXN_N00787,0,none
TXN_N06399,0,none
TXN_N06367,0,none
TXN_N06872,0,none
TXN_N03203,0,none
TXN_N04808,0,none
TXN_F00528,1,odd_hours_large
TXN_N07949,0,none
TXN_N00092,0,none
TXN_N05768,0,none
TXN_N05738,0,none
TXN_F00605,1,odd_hours_large
TXN_N07891,0,none
TXN_N01972,0,none
TXN_N02906,0,none
TXN_N00531,0,none
TXN_F00054_B,1,geo_impossibility
TXN_N00997,0,none
TXN_N03413,0,none
TXN_N04230,0,none
TXN_N03647,0,none
TXN_N02313,0,none
TXN_N02155,0,none
TXN_N04255,0,none
TXN_N01428,0,none
TXN_N05262,0,none
TXN_N06040,0,none
TXN_N04054,0,none
TXN_N08375,0,none
TXN_N03086,0,none
TXN_N05904,0,none
TXN_N06241,0,none
TXN_N03616,0,none
TXN_N06719,0,none
TXN_N03980,0,none
TXN_N00496,0,none
TXN_N07717,0,none
TXN_N02322,0,none
TXN_N04271,0,none
TXN_N03411,0,none
TXN_N00152,0,none
TXN_N04181,0,none
TXN_N00695,0,none
TXN_N04421,0,none
TXN_N05703,0,none
TXN_N01739,0,none
TXN_N03002,0,none
TXN_N00168,0,none
TXN_N04973,0,none
TXN_N04626,0,none
TXN_N02866,0,none
TXN_F00009_0,1,velocity_abuse
TXN_N03754,0,none
TXN_N02884,0,none
TXN_N03032,0,none
TXN_N07497,0,none
TXN_F00007_1,1,velocity_abuse
TXN_F00482,1,amount_spike
TXN_N04023,0,none
TXN_N03354,0,none
TXN_N07362,0,none
TXN_N02277,0,none
TXN_N07040,0,none
TXN_N05711,0,none
TXN_F01014,1,foreign_transaction
TXN_N08240,0,none
TXN_F00103_A,1,geo_impossibility
TXN_N07647,0,none
TXN_N00429,0,none
TXN_N07077,0,none
TXN_F00183_B,1,geo_impossibility
TXN_N06096,0,none
TXN_N00427,0,none
TXN_N02224,0,none
TXN_N00101,0,none
TXN_N05246,0,none
TXN_N03313,0,none
TXN_N02763,0,none
TXN_N05864,0,none
TXN_N07147,0,none
TXN_N05334,0,none
TXN_F00852,1,foreign_transaction
TXN_N03287,0,none
TXN_N03520,0,none
TXN_N06238,0,none
TXN_N06075,0,none
TXN_F00335,1,amount_spike
TXN_N03583,0,none
TXN_N01466,0,none
TXN_N04975,0,none
TXN_N02235,0,none
TXN_N01745,0,none
TXN_N06139,0,none
TXN_N06102,0,none
TXN_N03460,0,none
TXN_F00128_B,1,geo_impossibility
TXN_N05763,0,none
TXN_N05033,0,none
TXN_F00334,1,amount_spike
TXN_N03950,0,none
TXN_N06871,0,none
TXN_N06385,0,none
TXN_F00522,1,odd_hours_large
TXN_N02122,0,none
TXN_N08036,0,none
TXN_F00145_B,1,geo_impossibility
TXN_N04451,0,none
TXN_N06683,0,none
TXN_N00917,0,none
TXN_F00009_5,1,velocity_abuse
TXN_N07261,0,none
TXN_F00131_A,1,geo_impossibility
TXN_F00834,1,foreign_transaction
TXN_N03338,0,none
TXN_N04868,0,none
TXN_F00123_A,1,geo_impossibility
TXN_N05428,0,none
TXN_N07742,0,none
TXN_N01204,0,none
TXN_N03774,0,none
TXN_N06002,0,none
TXN_N03858,0,none
TXN_N01927,0,none
TXN_N03115,0,none
TXN_N02642,0,none
TXN_F00354,1,amount_spike
TXN_F00095_B,1,geo_impossibility
TXN_F00039_5,1,velocity_abuse
TXN_N07619,0,none
TXN_N02729,0,none
TXN_F00017_4,1,velocity_abuse
TXN_N03551,0,none
TXN_N04818,0,none
TXN_N07707,0,none
TXN_N06502,0,none
TXN_N02627,0,none
TXN_N03870,0,none
TXN_F00298,1,amount_spike
TXN_N04615,0,none
TXN_N00806,0,none
TXN_N05814,0,none
TXN_N06856,0,none
TXN_N06436,0,none
TXN_N05832,0,none
TXN_F00041_1,1,velocity_abuse
TXN_F00147_A,1,geo_impossibility
TXN_N04881,0,none
TXN_N01243,0,none
TXN_N06954,0,none
TXN_F00193_A,1,geo_impossibility
TXN_N08024,0,none
TXN_N00548,0,none
TXN_N03023,0,none
TXN_N04523,0,none
TXN_F00028_4,1,velocity_abuse
TXN_N00027,0,none
TXN_N04958,0,none
TXN_N04278,0,none
TXN_N02509,0,none
TXN_N01434,0,none
TXN_N02583,0,none
TXN_N01303,0,none
TXN_N06301,0,none
TXN_N07364,0,none
TXN_N04658,0,none
TXN_N04355,0,none
TXN_N01222,0,none
TXN_N05934,0,none
TXN_N02549,0,none
TXN_N00751,0,none
TXN_N00438,0,none
TXN_N04375,0,none
TXN_F00993,1,foreign_transaction
TXN_N02848,0,none
TXN_N01174,0,none
TXN_N07504,0,none
TXN_N02700,0,none
TXN_F00109_A,1,geo_impossibility
TXN_N07356,0,none
TXN_N04632,0,none
TXN_N02482,0,none
TXN_N03899,0,none
TXN_N08448,0,none
TXN_N02707,0,none
TXN_N05793,0,none
TXN_N00327,0,none
TXN_N01040,0,none
TXN_N02638,0,none
TXN_N05028,0,none
TXN_N02500,0,none
TXN_N01005,0,none
TXN_N02862,0,none
TXN_N03234,0,none
TXN_N01871,0,none
TXN_N04249,0,none
TXN_F00749,1,odd_hours_large
TXN_N08389,0,none
TXN_N00535,0,none
TXN_N07615,0,none
TXN_F00068_A,1,geo_impossibility
TXN_F00768,1,odd_hours_large
TXN_N00586,0,none
TXN_F01015,1,foreign_transaction
TXN_N03036,0,none
TXN_N05274,0,none
TXN_N04095,0,none
TXN_N01704,0,none
TXN_N04813,0,none
TXN_N05574,0,none
