txn_id,user_id,timestamp,amount,currency,merchant_category,merchant_city,merchant_lat,merchant_lon,payment_method,is_fraud,fraud_type,fraud_note,hour_of_day,day_of_week,is_weekend,amount_rounded,inserted_at
TXN_N01544,USR_0007,2024-04-16 12:59:41,2251.76,INR,restaurant,Ahmedabad,23.0225,72.5714,NEFT,0,none,,12,Tuesday,False,0,0
TXN_N08496,USR_0229,2024-07-29 11:30:14,7993.68,INR,clothing,Jaipur,26.9124,75.7873,UPI,0,none,,11,Monday,False,0,0
TXN_N01104,USR_0055,2024-09-28 18:31:07,4671.27,INR,fuel,Mumbai,19.076,72.8777,UPI,0,none,,18,Saturday,True,0,0
TXN_N06500,USR_0370,2024-07-06 21:46:19,6749.36,INR,groceries,Jaipur,26.9124,75.7873,IMPS,0,none,,21,Saturday,True,0,0
TXN_N07173,USR_0079,2024-07-08 15:09:05,17745.35,INR,online_shopping,Bengaluru,12.9716,77.5946,Credit Card,0,none,,15,Monday,False,0,0
TXN_N01570,USR_0061,2024-04-19 08:13:34,1747.71,INR,restaurant,Mumbai,19.076,72.8777,UPI,0,none,,8,Friday,False,0,0
TXN_N06138,USR_0481,2024-11-12 00:10:55,4607.12,INR,groceries,Bengaluru,12.9716,77.5946,UPI,0,none,,0,Tuesday,False,0,0
TXN_N04618,USR_0087,2024-01-27 17:37:02,815.02,INR,fuel,Lucknow,26.8467,80.9462,Credit Card,0,none,,17,Saturday,True,0,0
TXN_N01632,USR_0273,2024-04-06 00:15:46,2491.68,INR,restaurant,Ahmedabad,23.0225,72.5714,NEFT,0,none,,0,Saturday,True,0,0
TXN_N02484,USR_0364,2024-10-20 13:27:54,3223.3,INR,fuel,Bengaluru,12.9716,77.5946,NEFT,0,none,,13,Sunday,True,0,0
TXN_N05800,USR_0178,2024-04-12 02:55:56,3900.48,INR,online_shopping,Jaipur,26.9124,75.7873,IMPS,0,none,,2,Friday,False,0,0
TXN_N02304,USR_0001,2024-09-02 06:31:41,1443.75,INR,online_shopping,Mumbai,19.076,72.8777,NEFT,0,none,,6,Monday,False,0,0
TXN_N05422,USR_0137,2024-10-22 18:27:25,9538.47,INR,online_shopping,Surat,21.1702,72.8311,Credit Card,0,none,,18,Tuesday,False,0,0
TXN_N06583,USR_0496,2024-05-02 09:56:23,451.58,INR,restaurant,Pune,18.5204,73.8567,Debit Card,0,none,,9,Thursday,False,0,0
TXN_N03308,USR_0180,2024-12-19 20:06:38,2077.1,INR,groceries,Delhi,28.6139,77.209,NEFT,0,none,,20,Thursday,False,0,0
TXN_F00446,USR_0473,2024-04-22 02:16:30,51608.39,INR,online_shopping,Delhi,28.6139,77.209,Credit Card,1,amount_spike,"Spike ₹51,608 vs typical max ₹3,805",2,Monday,False,0,0
TXN_F00519,USR_0469,2024-11-17 03:49:09,61814.14,INR,online_shopping,Bengaluru,12.9716,77.5946,Debit Card,1,odd_hours_large,"₹61,814 at 03:49",3,Sunday,True,0,0
TXN_N01600,USR_0106,2024-11-06 19:00:28,6708.5,INR,groceries,Kochi,9.9312,76.2673,NEFT,0,none,,19,Wednesday,False,0,0
TXN_N00218,USR_0455,2024-04-30 17:04:21,3109.87,INR,groceries,Jaipur,26.9124,75.7873,NEFT,0,none,,17,Tuesday,False,0,0
TXN_F01026,USR_0208,2024-04-16 19:33:13,12416.23,USD,restaurant,New York,40.7128,-74.006,Credit Card,1,foreign_transaction,"Foreign txn in New York, home city: Delhi",19,Tuesday,False,0,0
TXN_N07945,USR_0306,2024-03-06 10:39:15,9515.16,INR,utility,Chennai,13.0827,80.2707,Debit Card,0,none,,10,Wednesday,False,0,0
TXN_N08425,USR_0066,2024-01-22 09:28:22,6397.9,INR,groceries,Jaipur,26.9124,75.7873,Credit Card,0,none,,9,Monday,False,0,0
TXN_N01035,USR_0330,2024-03-29 11:47:10,1984.66,INR,restaurant,Hyderabad,17.385,78.4867,Credit Card,0,none,,11,Friday,False,0,0
TXN_N05339,USR_0237,2024-09-06 17:10:15,2533.99,INR,groceries,Jaipur,26.9124,75.7873,Credit Card,0,none,,17,Friday,False,0,0
TXN_N03152,USR_0284,2024-02-25 12:15:44,4488.8,INR,fuel,Hyderabad,17.385,78.4867,UPI,0,none,,12,Sunday,True,0,0
TXN_N05268,USR_0313,2024-11-28 19:52:39,8228.49,INR,utility,Ahmedabad,23.0225,72.5714,UPI,0,none,,19,Thursday,False,0,0
TXN_N05141,USR_0083,2024-01-02 10:32:41,1377.65,INR,fuel,Pune,18.5204,73.8567,UPI,0,none,,10,Tuesday,False,0,0
TXN_N03486,USR_0244,2024-12-16 02:07:35,4183.25,INR,fuel,Mumbai,19.076,72.8777,UPI,0,none,,2,Monday,False,0,0
TXN_N00907,USR_0028,2024-05-26 09:04:10,6679.49,INR,groceries,Kolkata,22.5726,88.3639,UPI,0,none,,9,Sunday,True,0,0
TXN_F00112_B,USR_0225,2024-08-19 19:11:17,6737.5,USD,restaurant,London,51.5074,-0.1278,Credit Card,1,geo_impossibility,Pair B — 7722 km from prior txn in 18 min,19,Monday,False,0,0
TXN_F00033_5,USR_0057,2024-04-23 22:13:39,2929.52,INR,online_shopping,Kolkata,22.5726,88.3639,Credit Card,1,velocity_abuse,Txn 6 of 7 within 8-min window,22,Tuesday,False,0,0
TXN_N05682,USR_0135,2024-07-04 18:30:16,1650.14,INR,entertainment,Hyderabad,17.385,78.4867,IMPS,0,none,,18,Thursday,False,0,0
TXN_N05136,USR_0460,2024-08-08 06:32:35,2075.81,INR,fuel,Bengaluru,12.9716,77.5946,Credit Card,0,none,,6,Thursday,False,0,0
TXN_N05835,USR_0119,2024-01-20 15:36:02,1226.66,INR,utility,Delhi,28.6139,77.209,Debit Card,0,none,,15,Saturday,True,0,0
TXN_N04594,USR_0104,2024-10-13 08:31:17,4755.82,INR,groceries,Hyderabad,17.385,78.4867,IMPS,0,none,,8,Sunday,True,0,0
TXN_N07119,USR_0426,2024-02-15 05:28:20,6764.92,INR,groceries,Bengaluru,12.9716,77.5946,UPI,0,none,,5,Thursday,False,0,0
TXN_N03412,USR_0468,2024-03-24 22:06:15,3961.65,INR,utility,Kolkata,22.5726,88.3639,IMPS,0,none,,22,Sunday,True,0,0
TXN_N05358,USR_0052,2024-03-19 15:03:58,5663.09,INR,clothing,Jaipur,26.9124,75.7873,Credit Card,0,none,,15,Tuesday,False,0,0
TXN_N03769,USR_0167,2024-07-09 03:15:31,1859.37,INR,restaurant,Kochi,9.9312,76.2673,Debit Card,0,none,,3,Tuesday,False,0,0
TXN_F00005_4,USR_0180,2024-04-06 07:43:33,2071.0,INR,online_shopping,Kolkata,22.5726,88.3639,Credit Card,1,velocity_abuse,Txn 5 of 6 within 8-min window,7,Saturday,True,0,0
TXN_N06136,USR_0306,2024-01-21 13:23:40,117.64,INR,entertainment,Pune,18.5204,73.8567,Debit Card,0,none,,13,Sunday,True,0,0
TXN_N00853,USR_0071,2024-02-26 20:20:59,5257.5,INR,groceries,Pune,18.5204,73.8567,IMPS,0,none,,20,Monday,False,0,0
TXN_N04163,USR_0112,2024-01-03 20:03:38,6336.7,INR,groceries,Pune,18.5204,73.8567,Credit Card,0,none,,20,Wednesday,False,0,0
TXN_N07700,USR_0013,2024-12-07 20:50:38,843.45,INR,groceries,Hyderabad,17.385,78.4867,IMPS,0,none,,20,Saturday,True,0,0
TXN_N07574,USR_0008,2024-11-23 08:40:35,2526.82,INR,utility,Kolkata,22.5726,88.3639,IMPS,0,none,,8,Saturday,True,0,0
TXN_N05594,USR_0466,2024-03-14 23:42:22,16994.47,INR,online_shopping,Delhi,28.6139,77.209,Credit Card,0,none,,23,Thursday,False,0,0
TXN_N06849,USR_0059,2024-11-10 21:21:09,915.47,INR,groceries,Ahmedabad,23.0225,72.5714,IMPS,0,none,,21,Sunday,True,0,0
TXN_N05710,USR_0413,2024-01-28 15:00:34,3700.3,INR,online_shopping,Hyderabad,17.385,78.4867,Credit Card,0,none,,15,Sunday,True,0,0
TXN_N05538,USR_0177,2024-09-01 22:24:57,4034.21,INR,clothing,Bengaluru,12.9716,77.5946,Credit Card,0,none,,22,Sunday,True,0,0
TXN_N04899,USR_0421,2024-11-18 03:56:50,718.89,INR,restaurant,Mumbai,19.076,72.8777,IMPS,0,none,,3,Monday,False,0,0
TXN_N06865,USR_0008,2024-10-21 23:16:35,6247.49,INR,groceries,Jaipur,26.9124,75.7873,Debit Card,0,none,,23,Monday,False,0,0
TXN_N01596,USR_0464,2024-03-31 05:13:41,7430.06,INR,groceries,Jaipur,26.9124,75.7873,Credit Card,0,none,,5,Sunday,True,0,0
TXN_N00748,USR_0082,2024-03-28 16:34:50,455.92,INR,groceries,Chennai,13.0827,80.2707,Credit Card,0,none,,16,Thursday,False,0,0
TXN_N08329,USR_0247,2024-02-04 18:44:29,6667.71,INR,groceries,Lucknow,26.8467,80.9462,Credit Card,0,none,,18,Sunday,True,0,0
TXN_N00348,USR_0448,2024-03-13 03:33:45,43292.53,INR,electronics,Kolkata,22.5726,88.3639,UPI,0,none,,3,Wednesday,False,0,0
TXN_F00017_3,USR_0240,2024-08-08 18:22:30,2775.23,INR,online_shopping,Surat,21.1702,72.8311,Credit Card,1,velocity_abuse,Txn 4 of 5 within 8-min window,18,Thursday,False,0,0
TXN_F01028,USR_0315,2024-09-07 18:15:40,45250.81,USD,restaurant,New York,40.7128,-74.006,Credit Card,1,foreign_transaction,"Foreign txn in New York, home city: Hyderabad",18,Saturday,True,0,0
TXN_N05578,USR_0164,2024-12-23 04:58:08,3637.36,INR,fuel,Delhi,28.6139,77.209,Debit Card,0,none,,4,Monday,False,0,0
TXN_N06963,USR_0197,2024-05-04 15:39:43,28815.32,INR,online_shopping,Hyderabad,17.385,78.4867,UPI,0,none,,15,Saturday,True,0,0
TXN_N01769,USR_0042,2024-10-05 03:20:17,846.9,INR,groceries,Mumbai,19.076,72.8777,UPI,0,none,,3,Saturday,True,0,0
TXN_F00004_4,USR_0400,2024-05-24 06:24:34,2964.48,INR,online_shopping,Kolkata,22.5726,88.3639,Credit Card,1,velocity_abuse,Txn 5 of 7 within 8-min window,6,Friday,False,0,0
TXN_N01447,USR_0028,2024-04-18 12:21:57,54414.79,INR,electronics,Chennai,13.0827,80.2707,Credit Card,0,none,,12,Thursday,False,0,0
TXN_F00034_1,USR_0406,2024-01-09 19:31:48,1168.57,INR,online_shopping,Pune,18.5204,73.8567,Credit Card,1,velocity_abuse,Txn 2 of 7 within 8-min window,19,Tuesday,False,0,0
TXN_F00036_2,USR_0270,2024-12-30 09:52:20,1187.11,INR,online_shopping,Pune,18.5204,73.8567,Credit Card,1,velocity_abuse,Txn 3 of 7 within 8-min window,9,Monday,False,0,0
TXN_N03033,USR_0197,2024-04-15 01:39:57,2931.8,INR,groceries,Pune,18.5204,73.8567,Credit Card,0,none,,1,Monday,False,0,0
TXN_N02099,USR_0265,2024-01-29 06:11:08,862.46,INR,restaurant,Kolkata,22.5726,88.3639,Debit Card,0,none,,6,Monday,False,0,0
TXN_N02488,USR_0088,2024-05-05 06:58:21,13666.73,INR,clothing,Mumbai,19.076,72.8777,Debit Card,0,none,,6,Sunday,True,0,0
TXN_N04695,USR_0106,2024-03-17 09:35:35,4900.99,INR,fuel,Pune,18.5204,73.8567,Debit Card,0,none,,9,Sunday,True,0,0
TXN_N02466,USR_0229,2024-10-10 03:21:29,4721.48,INR,utility,Delhi,28.6139,77.209,IMPS,0,none,,3,Thursday,False,0,0
TXN_N00764,USR_0072,2024-10-21 08:03:10,13959.86,INR,clothing,Delhi,28.6139,77.209,NEFT,0,none,,8,Monday,False,0,0
TXN_N08031,USR_0159,2024-10-30 05:54:29,3189.71,INR,groceries,Bengaluru,12.9716,77.5946,UPI,0,none,,5,Wednesday,False,0,0
TXN_N05456,USR_0024,2024-05-20 07:15:46,2028.41,INR,restaurant,Mumbai,19.076,72.8777,IMPS,0,none,,7,Monday,False,0,0
TXN_N01223,USR_0306,2024-03-14 18:54:59,5533.99,INR,groceries,Surat,21.1702,72.8311,NEFT,0,none,,18,Thursday,False,0,0
TXN_N06740,USR_0446,2024-08-25 23:21:19,622.61,INR,restaurant,Bengaluru,12.9716,77.5946,Debit Card,0,none,,23,Sunday,True,0,0
TXN_F00193_B,USR_0395,2024-10-29 02:01:03,3357.4,USD,online_shopping,Dubai,25.2048,55.2708,Credit Card,1,geo_impossibility,Pair B — 2056 km from prior txn in 17 min,2,Tuesday,False,0,0
TXN_N07725,USR_0040,2024-10-19 08:32:35,19003.42,INR,online_shopping,Delhi,28.6139,77.209,Credit Card,0,none,,8,Saturday,True,0,0
TXN_N07551,USR_0342,2024-05-08 19:38:25,3362.26,INR,utility,Mumbai,19.076,72.8777,Credit Card,0,none,,19,Wednesday,False,0,0
TXN_N07360,USR_0192,2024-02-14 06:08:52,1872.75,INR,restaurant,Lucknow,26.8467,80.9462,IMPS,0,none,,6,Wednesday,False,0,0
TXN_N03788,USR_0294,2024-07-17 05:07:50,5486.3,INR,clothing,Ahmedabad,23.0225,72.5714,Debit Card,0,none,,5,Wednesday,False,0,0
TXN_N02168,USR_0375,2024-02-24 16:32:08,15969.62,INR,online_shopping,Jaipur,26.9124,75.7873,UPI,0,none,,16,Saturday,True,0,0
TXN_N00709,USR_0259,2024-10-14 21:25:03,408.5,INR,restaurant,Lucknow,26.8467,80.9462,NEFT,0,none,,21,Monday,False,0,0
TXN_N00510,USR_0269,2024-03-18 07:07:26,3691.31,INR,online_shopping,Ahmedabad,23.0225,72.5714,Debit Card,0,none,,7,Monday,False,0,0
TXN_N08413,USR_0454,2024-11-16 14:21:12,681.28,INR,entertainment,Bengaluru,12.9716,77.5946,UPI,0,none,,14,Saturday,True,0,0
TXN_N07546,USR_0303,2024-05-12 07:25:43,1312.8,INR,fuel,Surat,21.1702,72.8311,UPI,0,none,,7,Sunday,True,0,0
TXN_N07629,USR_0367,2024-11-15 11:15:08,15014.45,INR,travel,Kochi,9.9312,76.2673,NEFT,0,none,,11,Friday,False,0,0
TXN_N04246,USR_0282,2024-04-18 20:22:13,4382.64,INR,groceries,Delhi,28.6139,77.209,IMPS,0,none,,20,Thursday,False,0,0
TXN_F00182_A,USR_0114,2024-10-08 10:04:04,7004.45,INR,groceries,Kolkata,22.5726,88.3639,IMPS,1,geo_impossibility,Pair A — 12746 km from next txn in 21 min,10,Tuesday,False,0,0
TXN_N05501,USR_0075,2024-10-28 06:28:35,4406.28,INR,groceries,Chennai,13.0827,80.2707,IMPS,0,none,,6,Monday,False,0,0
TXN_F00957,USR_0146,2024-08-09 15:44:37,49106.77,USD,restaurant,Hong Kong,22.3193,114.1694,Credit Card,1,foreign_transaction,"Foreign txn in Hong Kong, home city: Lucknow",15,Friday,False,0,0
TXN_N06836,USR_0311,2024-06-26 23:38:10,4572.96,INR,groceries,Jaipur,26.9124,75.7873,Credit Card,0,none,,23,Wednesday,False,0,0
TXN_N03621,USR_0429,2024-02-09 19:37:41,18014.46,INR,online_shopping,Pune,18.5204,73.8567,Debit Card,0,none,,19,Friday,False,0,0
TXN_N05134,USR_0337,2024-02-20 18:03:12,1203.3,INR,groceries,Surat,21.1702,72.8311,Credit Card,0,none,,18,Tuesday,False,0,0
TXN_F00010_4,USR_0485,2024-02-03 03:17:35,1260.18,INR,online_shopping,Hyderabad,17.385,78.4867,Credit Card,1,velocity_abuse,Txn 5 of 7 within 8-min window,3,Saturday,True,0,0
TXN_F00032_3,USR_0092,2024-05-22 04:37:45,1066.79,INR,online_shopping,Kolkata,22.5726,88.3639,Credit Card,1,velocity_abuse,Txn 4 of 7 within 8-min window,4,Wednesday,False,0,0
TXN_N00712,USR_0150,2024-12-05 11:43:27,4870.11,INR,fuel,Mumbai,19.076,72.8777,IMPS,0,none,,11,Thursday,False,0,0
TXN_N06486,USR_0003,2024-07-14 12:44:59,1470.88,INR,restaurant,Hyderabad,17.385,78.4867,UPI,0,none,,12,Sunday,True,0,0
TXN_F00229,USR_0026,2024-06-21 10:03:19,449678.38,INR,travel,Surat,21.1702,72.8311,Credit Card,1,amount_spike,"Spike ₹449,678 vs typical max ₹25,425",10,Friday,False,0,0
TXN_N02875,USR_0038,2024-08-20 22:41:27,852.51,INR,entertainment,Ahmedabad,23.0225,72.5714,Debit Card,0,none,,22,Tuesday,False,0,0
TXN_N04636,USR_0397,2024-06-01 23:40:17,18833.27,INR,medical,Surat,21.1702,72.8311,UPI,0,none,,23,Saturday,True,0,0
TXN_N00713,USR_0148,2024-12-21 11:49:01,5293.18,INR,utility,Bengaluru,12.9716,77.5946,IMPS,0,none,,11,Saturday,True,0,0
TXN_N02904,USR_0372,2024-08-25 20:14:16,24590.46,INR,online_shopping,Kolkata,22.5726,88.3639,UPI,0,none,,20,Sunday,True,0,0
TXN_N01246,USR_0296,2024-05-29 19:28:02,9341.76,INR,utility,Kolkata,22.5726,88.3639,NEFT,0,none,,19,Wednesday,False,0,0
TXN_N01513,USR_0114,2024-04-28 15:10:57,48044.54,INR,travel,Kochi,9.9312,76.2673,Debit Card,0,none,,15,Sunday,True,0,0
TXN_N02271,USR_0331,2024-12-01 12:23:08,1762.54,INR,entertainment,Delhi,28.6139,77.209,UPI,0,none,,12,Sunday,True,0,0
TXN_N05139,USR_0137,2024-02-17 21:47:47,5782.26,INR,groceries,Pune,18.5204,73.8567,NEFT,0,none,,21,Saturday,True,0,0
TXN_N00716,USR_0422,2024-06-12 14:41:26,68727.08,INR,electronics,Kolkata,22.5726,88.3639,UPI,0,none,,14,Wednesday,False,0,0
TXN_N04735,USR_0048,2024-01-10 12:52:24,25212.87,INR,online_shopping,Kolkata,22.5726,88.3639,IMPS,0,none,,12,Wednesday,False,0,0
TXN_N07385,USR_0448,2024-01-02 15:00:30,26596.19,INR,online_shopping,Kolkata,22.5726,88.3639,Credit Card,0,none,,15,Tuesday,False,0,0
TXN_F00107_B,USR_0374,2024-11-09 21:07:15,7446.74,USD,groceries,Singapore,1.3521,103.8198,Credit Card,1,geo_impossibility,Pair B — 4017 km from prior txn in 28 min,21,Saturday,True,0,0
TXN_F00052_A,USR_0202,2024-06-30 09:42:22,5019.44,INR,clothing,Kolkata,22.5726,88.3639,Credit Card,1,geo_impossibility,Pair A — 12746 km from next txn in 23 min,9,Sunday,True,0,0
TXN_N03026,USR_0240,2024-08-30 04:31:18,6185.11,INR,utility,Kochi,9.9312,76.2673,NEFT,0,none,,4,Friday,False,0,0
TXN_N01659,USR_0431,2024-09-29 08:07:47,4087.32,INR,groceries,Pune,18.5204,73.8567,Debit Card,0,none,,8,Sunday,True,0,0
TXN_N00213,USR_0318,2024-05-02 11:37:24,4334.65,INR,fuel,Jaipur,26.9124,75.7873,IMPS,0,none,,11,Thursday,False,0,0
TXN_N07507,USR_0497,2024-03-07 17:17:58,9742.86,INR,travel,Delhi,28.6139,77.209,NEFT,0,none,,17,Thursday,False,0,0
TXN_N07132,USR_0074,2024-03-16 06:41:12,1623.3,INR,utility,Pune,18.5204,73.8567,NEFT,0,none,,6,Saturday,True,0,0
TXN_N01011,USR_0306,2024-04-25 18:07:34,1156.25,INR,fuel,Jaipur,26.9124,75.7873,Debit Card,0,none,,18,Thursday,False,0,0
TXN_N00324,USR_0448,2024-03-24 04:59:51,728.75,INR,fuel,Bengaluru,12.9716,77.5946,IMPS,0,none,,4,Sunday,True,0,0
TXN_N06915,USR_0149,2024-02-19 09:43:04,2442.31,INR,groceries,Chennai,13.0827,80.2707,NEFT,0,none,,9,Monday,False,0,0
TXN_N03838,USR_0058,2024-11-23 12:55:33,275.32,INR,restaurant,Ahmedabad,23.0225,72.5714,NEFT,0,none,,12,Saturday,True,0,0
TXN_N05748,USR_0144,2024-09-12 18:14:31,3014.94,INR,groceries,Kolkata,22.5726,88.3639,Credit Card,0,none,,18,Thursday,False,0,0
TXN_N00335,USR_0260,2024-12-05 10:12:40,4023.67,INR,utility,Jaipur,26.9124,75.7873,IMPS,0,none,,10,Thursday,False,0,0
TXN_N02514,USR_0171,2024-05-25 00:38:41,6864.74,INR,clothing,Bengaluru,12.9716,77.5946,Credit Card,0,none,,0,Saturday,True,0,0
TXN_N05957,USR_0198,2024-09-14 17:35:58,2678.72,INR,utility,Pune,18.5204,73.8567,Credit Card,0,none,,17,Saturday,True,0,0
TXN_N04939,USR_0438,2024-07-01 13:25:17,3296.62,INR,utility,Mumbai,19.076,72.8777,Debit Card,0,none,,13,Monday,False,0,0
TXN_N07014,USR_0384,2024-10-16 00:40:56,5844.17,INR,groceries,Pune,18.5204,73.8567,IMPS,0,none,,0,Wednesday,False,0,0
TXN_N00234,USR_0067,2024-06-01 10:20:42,6399.05,INR,groceries,Jaipur,26.9124,75.7873,Debit Card,0,none,,10,Saturday,True,0,0
TXN_N05338,USR_0278,2024-11-05 23:17:46,7139.9,INR,groceries,Kochi,9.9312,76.2673,NEFT,0,none,,23,Tuesday,False,0,0
TXN_N02546,USR_0238,2024-07-20 14:53:26,932.75,INR,restaurant,Chennai,13.0827,80.2707,NEFT,0,none,,14,Saturday,True,0,0
TXN_N05689,USR_0197,2024-03-29 07:38:53,1954.52,INR,medical,Hyderabad,17.385,78.4867,Debit Card,0,none,,7,Friday,False,0,0
TXN_N06302,USR_0363,2024-11-29 15:27:36,1933.92,INR,restaurant,Kochi,9.9312,76.2673,IMPS,0,none,,15,Friday,False,0,0
TXN_N05618,USR_0293,2024-09-17 18:38:31,29911.26,INR,travel,Mumbai,19.076,72.8777,NEFT,0,none,,18,Tuesday,False,0,0
TXN_N07284,USR_0299,2024-10-14 19:25:40,548.85,INR,restaurant,Lucknow,26.8467,80.9462,NEFT,0,none,,19,Monday,False,0,0
TXN_N05228,USR_0055,2024-09-06 10:57:45,8994.72,INR,clothing,Bengaluru,12.9716,77.5946,UPI,0,none,,10,Friday,False,0,0
TXN_N04475,USR_0417,2024-04-09 21:30:47,1688.77,INR,restaurant,Mumbai,19.076,72.8777,UPI,0,none,,21,Tuesday,False,0,0
TXN_N01563,USR_0045,2024-02-07 18:44:59,13503.37,INR,medical,Ahmedabad,23.0225,72.5714,IMPS,0,none,,18,Wednesday,False,0,0
TXN_N05035,USR_0340,2024-02-23 03:26:07,7501.71,INR,utility,Kolkata,22.5726,88.3639,NEFT,0,none,,3,Friday,False,0,0
TXN_F00613,USR_0094,2024-09-08 03:49:14,67975.99,INR,online_shopping,Mumbai,19.076,72.8777,Debit Card,1,odd_hours_large,"₹67,976 at 03:49",3,Sunday,True,0,0
TXN_N01942,USR_0209,2024-11-11 21:10:58,4261.17,INR,utility,Delhi,28.6139,77.209,Credit Card,0,none,,21,Monday,False,0,0
TXN_N08291,USR_0176,2024-02-08 07:26:54,25064.81,INR,online_shopping,Bengaluru,12.9716,77.5946,Debit Card,0,none,,7,Thursday,False,0,0
TXN_N00775,USR_0216,2024-06-17 20:23:42,32633.33,INR,electronics,Kolkata,22.5726,88.3639,Debit Card,0,none,,20,Monday,False,0,0
TXN_F00062_B,USR_0001,2024-03-21 09:07:34,1163.34,USD,online_shopping,New York,40.7128,-74.006,Credit Card,1,geo_impossibility,Pair B — 11875 km from prior txn in 27 min,9,Thursday,False,0,0
TXN_N00872,USR_0413,2024-04-28 11:52:42,2440.18,INR,fuel,Bengaluru,12.9716,77.5946,Debit Card,0,none,,11,Sunday,True,0,0
TXN_N03998,USR_0362,2024-11-11 07:24:29,2267.98,INR,restaurant,Bengaluru,12.9716,77.5946,NEFT,0,none,,7,Monday,False,0,0
TXN_N01264,USR_0208,2024-09-24 14:14:17,7801.11,INR,groceries,Surat,21.1702,72.8311,UPI,0,none,,14,Tuesday,False,0,0
TXN_N07965,USR_0129,2024-03-28 14:06:55,7347.04,INR,groceries,Pune,18.5204,73.8567,Debit Card,0,none,,14,Thursday,False,0,0
TXN_F00455,USR_0395,2024-09-03 05:47:32,394246.25,INR,online_shopping,Ahmedabad,23.0225,72.5714,Credit Card,1,amount_spike,"Spike ₹394,246 vs typical max ₹32,121",5,Tuesday,False,0,0
TXN_N07860,USR_0210,2024-03-11 15:49:12,2641.93,INR,restaurant,Hyderabad,17.385,78.4867,IMPS,0,none,,15,Monday,False,0,0
TXN_F01065,USR_0440,2024-07-01 03:04:12,30246.85,USD,travel,Dubai,25.2048,55.2708,Credit Card,1,foreign_transaction,"Foreign txn in Dubai, home city: Delhi",3,Monday,False,0,0
TXN_N01902,USR_0215,2024-05-13 20:40:10,18155.55,INR,online_shopping,Lucknow,26.8467,80.9462,Credit Card,0,none,,20,Monday,False,0,0
TXN_N01221,USR_0320,2024-02-17 05:15:00,1435.96,INR,restaurant,Lucknow,26.8467,80.9462,Debit Card,0,none,,5,Saturday,True,0,0
TXN_N04090,USR_0073,2024-02-19 15:05:30,5748.73,INR,groceries,Ahmedabad,23.0225,72.5714,NEFT,0,none,,15,Monday,False,0,0
TXN_N02555,USR_0491,2024-03-05 07:45:17,8352.2,INR,utility,Chennai,13.0827,80.2707,Credit Card,0,none,,7,Tuesday,False,0,0
TXN_N00409,USR_0147,2024-08-10 00:42:55,11411.71,INR,online_shopping,Kochi,9.9312,76.2673,NEFT,0,none,,0,Saturday,True,0,0
TXN_F00548,USR_0497,2024-06-30 04:29:42,74829.34,INR,travel,Pune,18.5204,73.8567,Credit Card,1,odd_hours_large,"₹74,829 at 04:29",4,Sunday,True,0,0
TXN_F00159_B,USR_0436,2024-02-12 23:12:25,2112.83,USD,online_shopping,Singapore,1.3521,103.8198,Credit Card,1,geo_impossibility,Pair B — 2902 km from prior txn in 16 min,23,Monday,False,0,0
TXN_N06474,USR_0439,2024-02-12 18:28:28,2334.69,INR,restaurant,Lucknow,26.8467,80.9462,Credit Card,0,none,,18,Monday,False,0,0
TXN_N02129,USR_0263,2024-11-25 04:02:24,1629.55,INR,restaurant,Hyderabad,17.385,78.4867,NEFT,0,none,,4,Monday,False,0,0
TXN_N06558,USR_0133,2024-02-16 07:41:33,4123.83,INR,fuel,Bengaluru,12.9716,77.5946,UPI,0,none,,7,Friday,False,0,0
TXN_N06649,USR_0096,2024-03-21 06:10:18,17389.38,INR,online_shopping,Delhi,28.6139,77.209,Credit Card,0,none,,6,Thursday,False,0,0
TXN_N07627,USR_0332,2024-05-04 04:18:36,1876.33,INR,restaurant,Kolkata,22.5726,88.3639,NEFT,0,none,,4,Saturday,True,0,0
TXN_N04032,USR_0091,2024-04-16 11:11:15,2601.6,INR,utility,Pune,18.5204,73.8567,Credit Card,0,none,,11,Tuesday,False,0,0
TXN_N06755,USR_0405,2024-05-12 08:50:13,2806.96,INR,clothing,Chennai,13.0827,80.2707,Debit Card,0,none,,8,Sunday,True,0,0
TXN_N03503,USR_0469,2024-12-01 17:15:00,465.61,INR,restaurant,Chennai,13.0827,80.2707,UPI,0,none,,17,Sunday,True,0,0
TXN_N06726,USR_0210,2024-05-16 17:53:06,6565.28,INR,groceries,Pune,18.5204,73.8567,Credit Card,0,none,,17,Thursday,False,0,0
TXN_N02971,USR_0091,2024-08-23 18:30:02,1233.94,INR,clothing,Jaipur,26.9124,75.7873,IMPS,0,none,,18,Friday,False,0,0
TXN_N07538,USR_0498,2024-06-30 22:57:40,1527.18,INR,restaurant,Delhi,28.6139,77.209,IMPS,0,none,,22,Sunday,True,0,0
TXN_N02276,USR_0097,2024-12-09 16:13:32,1673.94,INR,restaurant,Ahmedabad,23.0225,72.5714,UPI,0,none,,16,Monday,False,0,0
TXN_F00033_0,USR_0057,2024-04-23 22:13:54,1578.01,INR,online_shopping,Kolkata,22.5726,88.3639,Credit Card,1,velocity_abuse,Txn 1 of 7 within 8-min window,22,Tuesday,False,0,0
TXN_N05685,USR_0411,2024-06-30 17:22:52,14864.97,INR,online_shopping,Hyderabad,17.385,78.4867,NEFT,0,none,,17,Sunday,True,0,0
